"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Aug 12 07:31:34 GMT 2022","Fri Aug 12 07:31:44 GMT 2022","9247","","com.provectus.kafka.ui.tests.TopicTests","","com.provectus.kafka.ui.tests.TopicTests","createTopic","should create a topic",""
"passed","Fri Aug 12 07:31:24 GMT 2022","Fri Aug 12 07:31:34 GMT 2022","9828","","com.provectus.kafka.ui.tests.TopicTests","","com.provectus.kafka.ui.tests.TopicTests","deleteTopic","should delete topic",""
"passed","Fri Aug 12 07:32:44 GMT 2022","Fri Aug 12 07:32:46 GMT 2022","2100","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","deleteSchemaJson","should delete JSON schema",""
"passed","Fri Aug 12 07:31:57 GMT 2022","Fri Aug 12 07:32:09 GMT 2022","11919","","com.provectus.kafka.ui.tests.ConnectorsTests","","com.provectus.kafka.ui.tests.ConnectorsTests","createConnector","should create a connector",""
"skipped","Fri Aug 12 07:31:34 GMT 2022","Fri Aug 12 07:31:34 GMT 2022","0","","com.provectus.kafka.ui.tests.TopicTests","","com.provectus.kafka.ui.tests.TopicTests","updateTopic","should update a topic",""
"skipped","Fri Aug 12 07:31:44 GMT 2022","Fri Aug 12 07:31:44 GMT 2022","0","","com.provectus.kafka.ui.tests.TopicTests","","com.provectus.kafka.ui.tests.TopicTests","produceMessage","produce message",""
"passed","Fri Aug 12 07:32:41 GMT 2022","Fri Aug 12 07:32:44 GMT 2022","3378","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","createSchemaJson","should create JSON schema",""
"passed","Fri Aug 12 07:32:38 GMT 2022","Fri Aug 12 07:32:41 GMT 2022","2453","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","deleteSchemaAvro","should delete AVRO schema",""
"passed","Fri Aug 12 07:32:46 GMT 2022","Fri Aug 12 07:32:49 GMT 2022","2799","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","createSchemaProtobuf","should create PROTOBUF schema",""
"passed","Fri Aug 12 07:32:12 GMT 2022","Fri Aug 12 07:32:22 GMT 2022","9640","","com.provectus.kafka.ui.tests.ConnectorsTests","","com.provectus.kafka.ui.tests.ConnectorsTests","updateConnector","should update a connector",""
"passed","Fri Aug 12 07:32:33 GMT 2022","Fri Aug 12 07:32:38 GMT 2022","4783","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","updateSchemaAvro","should update AVRO schema",""
"passed","Fri Aug 12 07:32:49 GMT 2022","Fri Aug 12 07:32:51 GMT 2022","2255","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","deleteSchemaProtobuf","should delete PROTOBUF schema",""
"passed","Fri Aug 12 07:32:28 GMT 2022","Fri Aug 12 07:32:33 GMT 2022","5211","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","createSchemaAvro","should create AVRO schema",""
"passed","Fri Aug 12 07:32:09 GMT 2022","Fri Aug 12 07:32:12 GMT 2022","3134","","com.provectus.kafka.ui.tests.ConnectorsTests","","com.provectus.kafka.ui.tests.ConnectorsTests","deleteConnector","should delete connector",""
"passed","Fri Aug 12 07:32:55 GMT 2022","Fri Aug 12 07:32:58 GMT 2022","2488","","com.provectus.kafka.ui.SmokeTests","","com.provectus.kafka.ui.SmokeTests","mainPageLoads","main page should load",""
