"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Wed Jun 22 02:01:04 GMT 2022","Wed Jun 22 02:02:04 GMT 2022","60066","","com.provectus.kafka.ui.SmokeTests","","com.provectus.kafka.ui.SmokeTests","mainPageLoads","main page should load",""
"passed","Wed Jun 22 02:02:18 GMT 2022","Wed Jun 22 02:02:24 GMT 2022","5558","","com.provectus.kafka.ui.tests.TopicTests","","com.provectus.kafka.ui.tests.TopicTests","deleteTopic","should delete topic",""
"skipped","Wed Jun 22 02:02:24 GMT 2022","Wed Jun 22 02:02:24 GMT 2022","0","","com.provectus.kafka.ui.tests.TopicTests","","com.provectus.kafka.ui.tests.TopicTests","updateTopic","should update a topic",""
"skipped","Wed Jun 22 02:02:29 GMT 2022","Wed Jun 22 02:02:29 GMT 2022","0","","com.provectus.kafka.ui.tests.TopicTests","","com.provectus.kafka.ui.tests.TopicTests","produceMessage","produce message",""
"passed","Wed Jun 22 02:02:24 GMT 2022","Wed Jun 22 02:02:29 GMT 2022","5091","","com.provectus.kafka.ui.tests.TopicTests","","com.provectus.kafka.ui.tests.TopicTests","createTopic","should create a topic",""
"passed","Wed Jun 22 02:02:56 GMT 2022","Wed Jun 22 02:02:59 GMT 2022","2416","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","deleteSchemaProtobuf","should delete PROTOBUF schema",""
"passed","Wed Jun 22 02:02:48 GMT 2022","Wed Jun 22 02:02:51 GMT 2022","3269","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","createSchemaJson","should create JSON schema",""
"passed","Wed Jun 22 02:02:53 GMT 2022","Wed Jun 22 02:02:56 GMT 2022","2972","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","createSchemaProtobuf","should create PROTOBUF schema",""
"passed","Wed Jun 22 02:03:14 GMT 2022","Wed Jun 22 02:03:24 GMT 2022","10884","","com.provectus.kafka.ui.tests.ConnectorsTests","","com.provectus.kafka.ui.tests.ConnectorsTests","createConnector","should create a connector",""
"passed","Wed Jun 22 02:02:45 GMT 2022","Wed Jun 22 02:02:48 GMT 2022","2289","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","deleteSchemaAvro","should delete AVRO schema",""
"passed","Wed Jun 22 02:03:24 GMT 2022","Wed Jun 22 02:03:28 GMT 2022","3051","","com.provectus.kafka.ui.tests.ConnectorsTests","","com.provectus.kafka.ui.tests.ConnectorsTests","deleteConnector","should delete connector",""
"passed","Wed Jun 22 02:02:41 GMT 2022","Wed Jun 22 02:02:45 GMT 2022","3944","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","updateSchemaAvro","should update AVRO schema",""
"passed","Wed Jun 22 02:03:28 GMT 2022","Wed Jun 22 02:03:36 GMT 2022","8680","","com.provectus.kafka.ui.tests.ConnectorsTests","","com.provectus.kafka.ui.tests.ConnectorsTests","updateConnector","should update a connector",""
"passed","Wed Jun 22 02:02:35 GMT 2022","Wed Jun 22 02:02:41 GMT 2022","6713","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","createSchemaAvro","should create AVRO schema",""
"passed","Wed Jun 22 02:02:51 GMT 2022","Wed Jun 22 02:02:53 GMT 2022","2547","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","deleteSchemaJson","should delete JSON schema",""
