"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jul 07 23:04:31 GMT 2022","Thu Jul 07 23:04:39 GMT 2022","8105","","com.provectus.kafka.ui.tests.ConnectorsTests","","com.provectus.kafka.ui.tests.ConnectorsTests","updateConnector","should update a connector",""
"passed","Thu Jul 07 23:04:28 GMT 2022","Thu Jul 07 23:04:31 GMT 2022","2709","","com.provectus.kafka.ui.tests.ConnectorsTests","","com.provectus.kafka.ui.tests.ConnectorsTests","deleteConnector","should delete connector",""
"passed","Thu Jul 07 23:03:59 GMT 2022","Thu Jul 07 23:04:01 GMT 2022","1990","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","deleteSchemaJson","should delete JSON schema",""
"passed","Thu Jul 07 23:04:18 GMT 2022","Thu Jul 07 23:04:28 GMT 2022","10272","","com.provectus.kafka.ui.tests.ConnectorsTests","","com.provectus.kafka.ui.tests.ConnectorsTests","createConnector","should create a connector",""
"skipped","Thu Jul 07 23:03:34 GMT 2022","Thu Jul 07 23:03:34 GMT 2022","0","","com.provectus.kafka.ui.tests.TopicTests","","com.provectus.kafka.ui.tests.TopicTests","updateTopic","should update a topic",""
"passed","Thu Jul 07 23:04:43 GMT 2022","Thu Jul 07 23:04:46 GMT 2022","2249","","com.provectus.kafka.ui.SmokeTests","","com.provectus.kafka.ui.SmokeTests","mainPageLoads","main page should load",""
"passed","Thu Jul 07 23:04:01 GMT 2022","Thu Jul 07 23:04:03 GMT 2022","2568","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","createSchemaProtobuf","should create PROTOBUF schema",""
"passed","Thu Jul 07 23:03:49 GMT 2022","Thu Jul 07 23:03:53 GMT 2022","3605","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","updateSchemaAvro","should update AVRO schema",""
"passed","Thu Jul 07 23:03:45 GMT 2022","Thu Jul 07 23:03:49 GMT 2022","4896","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","createSchemaAvro","should create AVRO schema",""
"passed","Thu Jul 07 23:03:56 GMT 2022","Thu Jul 07 23:03:59 GMT 2022","2907","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","createSchemaJson","should create JSON schema",""
"passed","Thu Jul 07 23:04:03 GMT 2022","Thu Jul 07 23:04:05 GMT 2022","1644","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","deleteSchemaProtobuf","should delete PROTOBUF schema",""
"passed","Thu Jul 07 23:03:23 GMT 2022","Thu Jul 07 23:03:33 GMT 2022","10499","","com.provectus.kafka.ui.tests.TopicTests","","com.provectus.kafka.ui.tests.TopicTests","deleteTopic","should delete topic",""
"skipped","Thu Jul 07 23:03:38 GMT 2022","Thu Jul 07 23:03:38 GMT 2022","0","","com.provectus.kafka.ui.tests.TopicTests","","com.provectus.kafka.ui.tests.TopicTests","produceMessage","produce message",""
"passed","Thu Jul 07 23:03:53 GMT 2022","Thu Jul 07 23:03:56 GMT 2022","2802","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","deleteSchemaAvro","should delete AVRO schema",""
"passed","Thu Jul 07 23:03:34 GMT 2022","Thu Jul 07 23:03:38 GMT 2022","4574","","com.provectus.kafka.ui.tests.TopicTests","","com.provectus.kafka.ui.tests.TopicTests","createTopic","should create a topic",""
