"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jun 22 02:19:21 GMT 2022","Wed Jun 22 02:19:24 GMT 2022","2613","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","deleteSchemaJson","should delete JSON schema",""
"skipped","Wed Jun 22 02:18:56 GMT 2022","Wed Jun 22 02:18:56 GMT 2022","0","","com.provectus.kafka.ui.tests.TopicTests","","com.provectus.kafka.ui.tests.TopicTests","produceMessage","produce message",""
"passed","Wed Jun 22 02:19:57 GMT 2022","Wed Jun 22 02:20:02 GMT 2022","4651","","com.provectus.kafka.ui.tests.ConnectorsTests","","com.provectus.kafka.ui.tests.ConnectorsTests","deleteConnector","should delete connector",""
"passed","Wed Jun 22 02:19:24 GMT 2022","Wed Jun 22 02:19:27 GMT 2022","3259","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","createSchemaProtobuf","should create PROTOBUF schema",""
"passed","Wed Jun 22 02:19:45 GMT 2022","Wed Jun 22 02:19:57 GMT 2022","12484","","com.provectus.kafka.ui.tests.ConnectorsTests","","com.provectus.kafka.ui.tests.ConnectorsTests","createConnector","should create a connector",""
"passed","Wed Jun 22 02:19:15 GMT 2022","Wed Jun 22 02:19:17 GMT 2022","2507","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","deleteSchemaAvro","should delete AVRO schema",""
"passed","Wed Jun 22 02:20:02 GMT 2022","Wed Jun 22 02:20:12 GMT 2022","10147","","com.provectus.kafka.ui.tests.ConnectorsTests","","com.provectus.kafka.ui.tests.ConnectorsTests","updateConnector","should update a connector",""
"skipped","Wed Jun 22 02:18:50 GMT 2022","Wed Jun 22 02:18:50 GMT 2022","0","","com.provectus.kafka.ui.tests.TopicTests","","com.provectus.kafka.ui.tests.TopicTests","updateTopic","should update a topic",""
"passed","Wed Jun 22 02:18:50 GMT 2022","Wed Jun 22 02:18:56 GMT 2022","5866","","com.provectus.kafka.ui.tests.TopicTests","","com.provectus.kafka.ui.tests.TopicTests","createTopic","should create a topic",""
"passed","Wed Jun 22 02:19:09 GMT 2022","Wed Jun 22 02:19:15 GMT 2022","5070","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","updateSchemaAvro","should update AVRO schema",""
"broken","Wed Jun 22 02:17:28 GMT 2022","Wed Jun 22 02:18:28 GMT 2022","60138","","com.provectus.kafka.ui.SmokeTests","","com.provectus.kafka.ui.SmokeTests","mainPageLoads","main page should load",""
"passed","Wed Jun 22 02:18:43 GMT 2022","Wed Jun 22 02:18:50 GMT 2022","6860","","com.provectus.kafka.ui.tests.TopicTests","","com.provectus.kafka.ui.tests.TopicTests","deleteTopic","should delete topic",""
"passed","Wed Jun 22 02:19:17 GMT 2022","Wed Jun 22 02:19:21 GMT 2022","3962","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","createSchemaJson","should create JSON schema",""
"passed","Wed Jun 22 02:19:03 GMT 2022","Wed Jun 22 02:19:09 GMT 2022","6850","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","createSchemaAvro","should create AVRO schema",""
"passed","Wed Jun 22 02:19:27 GMT 2022","Wed Jun 22 02:19:30 GMT 2022","3218","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","deleteSchemaProtobuf","should delete PROTOBUF schema",""
