"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jul 07 23:06:54 GMT 2022","Thu Jul 07 23:06:57 GMT 2022","3211","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","updateSchemaAvro","should update AVRO schema",""
"passed","Thu Jul 07 23:07:00 GMT 2022","Thu Jul 07 23:07:02 GMT 2022","2597","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","createSchemaJson","should create JSON schema",""
"passed","Thu Jul 07 23:07:04 GMT 2022","Thu Jul 07 23:07:07 GMT 2022","2363","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","createSchemaProtobuf","should create PROTOBUF schema",""
"passed","Thu Jul 07 23:06:32 GMT 2022","Thu Jul 07 23:06:39 GMT 2022","6731","","com.provectus.kafka.ui.tests.TopicTests","","com.provectus.kafka.ui.tests.TopicTests","deleteTopic","should delete topic",""
"passed","Thu Jul 07 23:06:39 GMT 2022","Thu Jul 07 23:06:45 GMT 2022","5660","","com.provectus.kafka.ui.tests.TopicTests","","com.provectus.kafka.ui.tests.TopicTests","createTopic","should create a topic",""
"skipped","Thu Jul 07 23:06:45 GMT 2022","Thu Jul 07 23:06:45 GMT 2022","0","","com.provectus.kafka.ui.tests.TopicTests","","com.provectus.kafka.ui.tests.TopicTests","produceMessage","produce message",""
"passed","Thu Jul 07 23:07:46 GMT 2022","Thu Jul 07 23:07:48 GMT 2022","2015","","com.provectus.kafka.ui.SmokeTests","","com.provectus.kafka.ui.SmokeTests","mainPageLoads","main page should load",""
"skipped","Thu Jul 07 23:06:39 GMT 2022","Thu Jul 07 23:06:39 GMT 2022","0","","com.provectus.kafka.ui.tests.TopicTests","","com.provectus.kafka.ui.tests.TopicTests","updateTopic","should update a topic",""
"passed","Thu Jul 07 23:07:21 GMT 2022","Thu Jul 07 23:07:31 GMT 2022","9809","","com.provectus.kafka.ui.tests.ConnectorsTests","","com.provectus.kafka.ui.tests.ConnectorsTests","createConnector","should create a connector",""
"passed","Thu Jul 07 23:06:57 GMT 2022","Thu Jul 07 23:07:00 GMT 2022","2601","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","deleteSchemaAvro","should delete AVRO schema",""
"passed","Thu Jul 07 23:07:33 GMT 2022","Thu Jul 07 23:07:41 GMT 2022","7877","","com.provectus.kafka.ui.tests.ConnectorsTests","","com.provectus.kafka.ui.tests.ConnectorsTests","updateConnector","should update a connector",""
"passed","Thu Jul 07 23:07:31 GMT 2022","Thu Jul 07 23:07:33 GMT 2022","2402","","com.provectus.kafka.ui.tests.ConnectorsTests","","com.provectus.kafka.ui.tests.ConnectorsTests","deleteConnector","should delete connector",""
"passed","Thu Jul 07 23:07:02 GMT 2022","Thu Jul 07 23:07:04 GMT 2022","1901","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","deleteSchemaJson","should delete JSON schema",""
"passed","Thu Jul 07 23:06:50 GMT 2022","Thu Jul 07 23:06:54 GMT 2022","4504","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","createSchemaAvro","should create AVRO schema",""
"passed","Thu Jul 07 23:07:07 GMT 2022","Thu Jul 07 23:07:08 GMT 2022","1658","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","deleteSchemaProtobuf","should delete PROTOBUF schema",""
