"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jul 15 15:35:43 GMT 2022","Fri Jul 15 15:35:56 GMT 2022","12785","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","createSchemaAvro","should create AVRO schema",""
"skipped","Fri Jul 15 15:37:03 GMT 2022","Fri Jul 15 15:37:03 GMT 2022","0","","com.provectus.kafka.ui.tests.TopicTests","","com.provectus.kafka.ui.tests.TopicTests","updateTopic","should update a topic",""
"passed","Fri Jul 15 15:35:56 GMT 2022","Fri Jul 15 15:36:03 GMT 2022","6634","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","updateSchemaAvro","should update AVRO schema",""
"passed","Fri Jul 15 15:36:03 GMT 2022","Fri Jul 15 15:36:05 GMT 2022","2139","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","deleteSchemaAvro","should delete AVRO schema",""
"passed","Fri Jul 15 15:36:43 GMT 2022","Fri Jul 15 15:36:51 GMT 2022","8313","","com.provectus.kafka.ui.tests.ConnectorsTests","","com.provectus.kafka.ui.tests.ConnectorsTests","updateConnector","should update a connector",""
"passed","Fri Jul 15 15:36:14 GMT 2022","Fri Jul 15 15:36:16 GMT 2022","1791","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","deleteSchemaProtobuf","should delete PROTOBUF schema",""
"passed","Fri Jul 15 15:36:05 GMT 2022","Fri Jul 15 15:36:08 GMT 2022","3464","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","createSchemaJson","should create JSON schema",""
"passed","Fri Jul 15 15:37:00 GMT 2022","Fri Jul 15 15:37:03 GMT 2022","3120","","com.provectus.kafka.ui.tests.TopicTests","","com.provectus.kafka.ui.tests.TopicTests","deleteTopic","should delete topic",""
"passed","Fri Jul 15 15:36:11 GMT 2022","Fri Jul 15 15:36:14 GMT 2022","3040","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","createSchemaProtobuf","should create PROTOBUF schema",""
"passed","Fri Jul 15 15:37:10 GMT 2022","Fri Jul 15 15:37:12 GMT 2022","2173","","com.provectus.kafka.ui.SmokeTests","","com.provectus.kafka.ui.SmokeTests","mainPageLoads","main page should load",""
"passed","Fri Jul 15 15:37:03 GMT 2022","Fri Jul 15 15:37:06 GMT 2022","3855","","com.provectus.kafka.ui.tests.TopicTests","","com.provectus.kafka.ui.tests.TopicTests","createTopic","should create a topic",""
"passed","Fri Jul 15 15:36:40 GMT 2022","Fri Jul 15 15:36:43 GMT 2022","2373","","com.provectus.kafka.ui.tests.ConnectorsTests","","com.provectus.kafka.ui.tests.ConnectorsTests","deleteConnector","should delete connector",""
"skipped","Fri Jul 15 15:37:06 GMT 2022","Fri Jul 15 15:37:06 GMT 2022","0","","com.provectus.kafka.ui.tests.TopicTests","","com.provectus.kafka.ui.tests.TopicTests","produceMessage","produce message",""
"passed","Fri Jul 15 15:36:08 GMT 2022","Fri Jul 15 15:36:11 GMT 2022","2935","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","deleteSchemaJson","should delete JSON schema",""
"passed","Fri Jul 15 15:36:30 GMT 2022","Fri Jul 15 15:36:40 GMT 2022","10315","","com.provectus.kafka.ui.tests.ConnectorsTests","","com.provectus.kafka.ui.tests.ConnectorsTests","createConnector","should create a connector",""
