"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jul 05 08:46:43 GMT 2022","Tue Jul 05 08:46:46 GMT 2022","2679","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","createSchemaJson","should create JSON schema",""
"passed","Tue Jul 05 08:47:29 GMT 2022","Tue Jul 05 08:47:31 GMT 2022","2250","","com.provectus.kafka.ui.SmokeTests","","com.provectus.kafka.ui.SmokeTests","mainPageLoads","main page should load",""
"passed","Tue Jul 05 08:46:46 GMT 2022","Tue Jul 05 08:46:48 GMT 2022","1721","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","deleteSchemaJson","should delete JSON schema",""
"skipped","Tue Jul 05 08:46:22 GMT 2022","Tue Jul 05 08:46:22 GMT 2022","0","","com.provectus.kafka.ui.tests.TopicTests","","com.provectus.kafka.ui.tests.TopicTests","updateTopic","should update a topic",""
"passed","Tue Jul 05 08:47:15 GMT 2022","Tue Jul 05 08:47:17 GMT 2022","2381","","com.provectus.kafka.ui.tests.ConnectorsTests","","com.provectus.kafka.ui.tests.ConnectorsTests","deleteConnector","should delete connector",""
"passed","Tue Jul 05 08:46:50 GMT 2022","Tue Jul 05 08:46:52 GMT 2022","1717","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","deleteSchemaProtobuf","should delete PROTOBUF schema",""
"passed","Tue Jul 05 08:46:42 GMT 2022","Tue Jul 05 08:46:43 GMT 2022","1770","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","deleteSchemaAvro","should delete AVRO schema",""
"skipped","Tue Jul 05 08:46:27 GMT 2022","Tue Jul 05 08:46:27 GMT 2022","17","","com.provectus.kafka.ui.tests.TopicTests","","com.provectus.kafka.ui.tests.TopicTests","produceMessage","produce message",""
"passed","Tue Jul 05 08:46:33 GMT 2022","Tue Jul 05 08:46:38 GMT 2022","5477","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","createSchemaAvro","should create AVRO schema",""
"passed","Tue Jul 05 08:47:05 GMT 2022","Tue Jul 05 08:47:15 GMT 2022","10154","","com.provectus.kafka.ui.tests.ConnectorsTests","","com.provectus.kafka.ui.tests.ConnectorsTests","createConnector","should create a connector",""
"passed","Tue Jul 05 08:47:17 GMT 2022","Tue Jul 05 08:47:25 GMT 2022","7709","","com.provectus.kafka.ui.tests.ConnectorsTests","","com.provectus.kafka.ui.tests.ConnectorsTests","updateConnector","should update a connector",""
"passed","Tue Jul 05 08:46:22 GMT 2022","Tue Jul 05 08:46:27 GMT 2022","5366","","com.provectus.kafka.ui.tests.TopicTests","","com.provectus.kafka.ui.tests.TopicTests","createTopic","should create a topic",""
"passed","Tue Jul 05 08:46:38 GMT 2022","Tue Jul 05 08:46:42 GMT 2022","3408","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","updateSchemaAvro","should update AVRO schema",""
"passed","Tue Jul 05 08:46:48 GMT 2022","Tue Jul 05 08:46:50 GMT 2022","2246","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","createSchemaProtobuf","should create PROTOBUF schema",""
"passed","Tue Jul 05 08:46:14 GMT 2022","Tue Jul 05 08:46:22 GMT 2022","7617","","com.provectus.kafka.ui.tests.TopicTests","","com.provectus.kafka.ui.tests.TopicTests","deleteTopic","should delete topic",""
