"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jul 12 16:14:14 GMT 2022","Tue Jul 12 16:14:18 GMT 2022","4012","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","createSchemaJson","should create JSON schema",""
"passed","Tue Jul 12 16:14:11 GMT 2022","Tue Jul 12 16:14:14 GMT 2022","3035","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","deleteSchemaAvro","should delete AVRO schema",""
"passed","Tue Jul 12 16:14:05 GMT 2022","Tue Jul 12 16:14:11 GMT 2022","5882","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","updateSchemaAvro","should update AVRO schema",""
"passed","Tue Jul 12 16:14:50 GMT 2022","Tue Jul 12 16:14:53 GMT 2022","3534","","com.provectus.kafka.ui.tests.ConnectorsTests","","com.provectus.kafka.ui.tests.ConnectorsTests","deleteConnector","should delete connector",""
"passed","Tue Jul 12 16:13:51 GMT 2022","Tue Jul 12 16:14:04 GMT 2022","13799","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","createSchemaAvro","should create AVRO schema",""
"passed","Tue Jul 12 16:14:18 GMT 2022","Tue Jul 12 16:14:20 GMT 2022","2208","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","deleteSchemaJson","should delete JSON schema",""
"passed","Tue Jul 12 16:15:15 GMT 2022","Tue Jul 12 16:15:19 GMT 2022","4253","","com.provectus.kafka.ui.tests.TopicTests","","com.provectus.kafka.ui.tests.TopicTests","createTopic","should create a topic",""
"skipped","Tue Jul 12 16:15:15 GMT 2022","Tue Jul 12 16:15:15 GMT 2022","0","","com.provectus.kafka.ui.tests.TopicTests","","com.provectus.kafka.ui.tests.TopicTests","updateTopic","should update a topic",""
"passed","Tue Jul 12 16:14:23 GMT 2022","Tue Jul 12 16:14:25 GMT 2022","2007","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","deleteSchemaProtobuf","should delete PROTOBUF schema",""
"passed","Tue Jul 12 16:14:53 GMT 2022","Tue Jul 12 16:15:02 GMT 2022","8816","","com.provectus.kafka.ui.tests.ConnectorsTests","","com.provectus.kafka.ui.tests.ConnectorsTests","updateConnector","should update a connector",""
"skipped","Tue Jul 12 16:15:19 GMT 2022","Tue Jul 12 16:15:19 GMT 2022","0","","com.provectus.kafka.ui.tests.TopicTests","","com.provectus.kafka.ui.tests.TopicTests","produceMessage","produce message",""
"passed","Tue Jul 12 16:15:11 GMT 2022","Tue Jul 12 16:15:15 GMT 2022","3882","","com.provectus.kafka.ui.tests.TopicTests","","com.provectus.kafka.ui.tests.TopicTests","deleteTopic","should delete topic",""
"passed","Tue Jul 12 16:14:39 GMT 2022","Tue Jul 12 16:14:50 GMT 2022","10595","","com.provectus.kafka.ui.tests.ConnectorsTests","","com.provectus.kafka.ui.tests.ConnectorsTests","createConnector","should create a connector",""
"passed","Tue Jul 12 16:15:23 GMT 2022","Tue Jul 12 16:15:25 GMT 2022","2466","","com.provectus.kafka.ui.SmokeTests","","com.provectus.kafka.ui.SmokeTests","mainPageLoads","main page should load",""
"passed","Tue Jul 12 16:14:20 GMT 2022","Tue Jul 12 16:14:23 GMT 2022","2827","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","createSchemaProtobuf","should create PROTOBUF schema",""
