"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed Feb 08 07:14:37 GMT 2023","Wed Feb 08 07:14:49 GMT 2023","11885","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","deleteSchemaJson","should delete JSON schema",""
"failed","Wed Feb 08 07:15:16 GMT 2023","Wed Feb 08 07:15:36 GMT 2023","19789","","com.provectus.kafka.ui.tests.ConnectorsTests","","com.provectus.kafka.ui.tests.ConnectorsTests","createConnector","should create a connector",""
"skipped","Wed Feb 08 07:16:31 GMT 2023","Wed Feb 08 07:16:31 GMT 2023","0","","com.provectus.kafka.ui.tests.TopicTests","","com.provectus.kafka.ui.tests.TopicTests","produceMessage","produce message",""
"passed","Wed Feb 08 07:14:18 GMT 2023","Wed Feb 08 07:14:22 GMT 2023","4149","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","updateSchemaAvro","should update AVRO schema",""
"failed","Wed Feb 08 07:16:19 GMT 2023","Wed Feb 08 07:16:31 GMT 2023","11544","","com.provectus.kafka.ui.tests.TopicTests","","com.provectus.kafka.ui.tests.TopicTests","createTopic","should create a topic",""
"passed","Wed Feb 08 07:14:49 GMT 2023","Wed Feb 08 07:14:51 GMT 2023","2686","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","createSchemaProtobuf","should create PROTOBUF schema",""
"failed","Wed Feb 08 07:14:51 GMT 2023","Wed Feb 08 07:15:03 GMT 2023","11810","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","deleteSchemaProtobuf","should delete PROTOBUF schema",""
"failed","Wed Feb 08 07:16:07 GMT 2023","Wed Feb 08 07:16:19 GMT 2023","12077","","com.provectus.kafka.ui.tests.TopicTests","","com.provectus.kafka.ui.tests.TopicTests","deleteTopic","should delete topic",""
"passed","Wed Feb 08 07:13:54 GMT 2023","Wed Feb 08 07:14:04 GMT 2023","9527","","com.provectus.kafka.ui.SmokeTests","","com.provectus.kafka.ui.SmokeTests","mainPageLoads","main page should load",""
"failed","Wed Feb 08 07:15:36 GMT 2023","Wed Feb 08 07:15:47 GMT 2023","11316","","com.provectus.kafka.ui.tests.ConnectorsTests","","com.provectus.kafka.ui.tests.ConnectorsTests","deleteConnector","should delete connector",""
"skipped","Wed Feb 08 07:16:19 GMT 2023","Wed Feb 08 07:16:19 GMT 2023","0","","com.provectus.kafka.ui.tests.TopicTests","","com.provectus.kafka.ui.tests.TopicTests","updateTopic","should update a topic",""
"failed","Wed Feb 08 07:14:22 GMT 2023","Wed Feb 08 07:14:34 GMT 2023","12059","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","deleteSchemaAvro","should delete AVRO schema",""
"passed","Wed Feb 08 07:14:12 GMT 2023","Wed Feb 08 07:14:18 GMT 2023","5682","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","createSchemaAvro","should create AVRO schema",""
"failed","Wed Feb 08 07:15:47 GMT 2023","Wed Feb 08 07:15:59 GMT 2023","11473","","com.provectus.kafka.ui.tests.ConnectorsTests","","com.provectus.kafka.ui.tests.ConnectorsTests","updateConnector","should update a connector",""
"passed","Wed Feb 08 07:14:34 GMT 2023","Wed Feb 08 07:14:37 GMT 2023","2689","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","createSchemaJson","should create JSON schema",""
