"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jul 12 16:15:48 GMT 2022","Tue Jul 12 16:15:51 GMT 2022","2651","","com.provectus.kafka.ui.SmokeTests","","com.provectus.kafka.ui.SmokeTests","mainPageLoads","main page should load",""
"passed","Tue Jul 12 16:14:43 GMT 2022","Tue Jul 12 16:14:46 GMT 2022","3022","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","createSchemaProtobuf","should create PROTOBUF schema",""
"passed","Tue Jul 12 16:14:12 GMT 2022","Tue Jul 12 16:14:26 GMT 2022","14017","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","createSchemaAvro","should create AVRO schema",""
"passed","Tue Jul 12 16:14:32 GMT 2022","Tue Jul 12 16:14:36 GMT 2022","3857","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","deleteSchemaAvro","should delete AVRO schema",""
"passed","Tue Jul 12 16:15:40 GMT 2022","Tue Jul 12 16:15:44 GMT 2022","4560","","com.provectus.kafka.ui.tests.TopicTests","","com.provectus.kafka.ui.tests.TopicTests","createTopic","should create a topic",""
"passed","Tue Jul 12 16:14:26 GMT 2022","Tue Jul 12 16:14:32 GMT 2022","6299","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","updateSchemaAvro","should update AVRO schema",""
"passed","Tue Jul 12 16:15:36 GMT 2022","Tue Jul 12 16:15:40 GMT 2022","3867","","com.provectus.kafka.ui.tests.TopicTests","","com.provectus.kafka.ui.tests.TopicTests","deleteTopic","should delete topic",""
"passed","Tue Jul 12 16:14:36 GMT 2022","Tue Jul 12 16:14:41 GMT 2022","4636","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","createSchemaJson","should create JSON schema",""
"passed","Tue Jul 12 16:14:46 GMT 2022","Tue Jul 12 16:14:48 GMT 2022","2218","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","deleteSchemaProtobuf","should delete PROTOBUF schema",""
"passed","Tue Jul 12 16:14:41 GMT 2022","Tue Jul 12 16:14:43 GMT 2022","2347","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","deleteSchemaJson","should delete JSON schema",""
"passed","Tue Jul 12 16:15:17 GMT 2022","Tue Jul 12 16:15:26 GMT 2022","9022","","com.provectus.kafka.ui.tests.ConnectorsTests","","com.provectus.kafka.ui.tests.ConnectorsTests","updateConnector","should update a connector",""
"passed","Tue Jul 12 16:15:14 GMT 2022","Tue Jul 12 16:15:17 GMT 2022","3276","","com.provectus.kafka.ui.tests.ConnectorsTests","","com.provectus.kafka.ui.tests.ConnectorsTests","deleteConnector","should delete connector",""
"skipped","Tue Jul 12 16:15:40 GMT 2022","Tue Jul 12 16:15:40 GMT 2022","0","","com.provectus.kafka.ui.tests.TopicTests","","com.provectus.kafka.ui.tests.TopicTests","updateTopic","should update a topic",""
"skipped","Tue Jul 12 16:15:44 GMT 2022","Tue Jul 12 16:15:44 GMT 2022","0","","com.provectus.kafka.ui.tests.TopicTests","","com.provectus.kafka.ui.tests.TopicTests","produceMessage","produce message",""
"passed","Tue Jul 12 16:15:02 GMT 2022","Tue Jul 12 16:15:14 GMT 2022","11637","","com.provectus.kafka.ui.tests.ConnectorsTests","","com.provectus.kafka.ui.tests.ConnectorsTests","createConnector","should create a connector",""
