"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jul 04 20:42:05 GMT 2022","Mon Jul 04 20:42:07 GMT 2022","1942","","com.provectus.kafka.ui.SmokeTests","","com.provectus.kafka.ui.SmokeTests","mainPageLoads","main page should load",""
"passed","Mon Jul 04 20:41:23 GMT 2022","Mon Jul 04 20:41:25 GMT 2022","2416","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","createSchemaProtobuf","should create PROTOBUF schema",""
"passed","Mon Jul 04 20:41:25 GMT 2022","Mon Jul 04 20:41:27 GMT 2022","1832","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","deleteSchemaProtobuf","should delete PROTOBUF schema",""
"passed","Mon Jul 04 20:40:58 GMT 2022","Mon Jul 04 20:41:03 GMT 2022","5125","","com.provectus.kafka.ui.tests.TopicTests","","com.provectus.kafka.ui.tests.TopicTests","createTopic","should create a topic",""
"passed","Mon Jul 04 20:41:17 GMT 2022","Mon Jul 04 20:41:18 GMT 2022","1725","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","deleteSchemaAvro","should delete AVRO schema",""
"passed","Mon Jul 04 20:41:21 GMT 2022","Mon Jul 04 20:41:23 GMT 2022","1756","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","deleteSchemaJson","should delete JSON schema",""
"passed","Mon Jul 04 20:41:08 GMT 2022","Mon Jul 04 20:41:13 GMT 2022","5012","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","createSchemaAvro","should create AVRO schema",""
"passed","Mon Jul 04 20:41:50 GMT 2022","Mon Jul 04 20:41:53 GMT 2022","2915","","com.provectus.kafka.ui.tests.ConnectorsTests","","com.provectus.kafka.ui.tests.ConnectorsTests","deleteConnector","should delete connector",""
"passed","Mon Jul 04 20:41:39 GMT 2022","Mon Jul 04 20:41:50 GMT 2022","10817","","com.provectus.kafka.ui.tests.ConnectorsTests","","com.provectus.kafka.ui.tests.ConnectorsTests","createConnector","should create a connector",""
"skipped","Mon Jul 04 20:40:58 GMT 2022","Mon Jul 04 20:40:58 GMT 2022","0","","com.provectus.kafka.ui.tests.TopicTests","","com.provectus.kafka.ui.tests.TopicTests","updateTopic","should update a topic",""
"passed","Mon Jul 04 20:41:13 GMT 2022","Mon Jul 04 20:41:17 GMT 2022","3230","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","updateSchemaAvro","should update AVRO schema",""
"passed","Mon Jul 04 20:41:18 GMT 2022","Mon Jul 04 20:41:21 GMT 2022","2549","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","createSchemaJson","should create JSON schema",""
"passed","Mon Jul 04 20:41:53 GMT 2022","Mon Jul 04 20:42:00 GMT 2022","7608","","com.provectus.kafka.ui.tests.ConnectorsTests","","com.provectus.kafka.ui.tests.ConnectorsTests","updateConnector","should update a connector",""
"skipped","Mon Jul 04 20:41:03 GMT 2022","Mon Jul 04 20:41:03 GMT 2022","0","","com.provectus.kafka.ui.tests.TopicTests","","com.provectus.kafka.ui.tests.TopicTests","produceMessage","produce message",""
"passed","Mon Jul 04 20:40:51 GMT 2022","Mon Jul 04 20:40:57 GMT 2022","6759","","com.provectus.kafka.ui.tests.TopicTests","","com.provectus.kafka.ui.tests.TopicTests","deleteTopic","should delete topic",""
